filename	instrument	fs	bpm
Queen__Radio_Ga_Ga.4_instr6_ts174.54_te191.86_fs7.33.npz	6	7.33	110.00
Queen__Radio_Ga_Ga.4_instr6_ts192.00_te209.32_fs7.33.npz	6	7.33	110.00
Queen__Radio_Ga_Ga.4_instr6_ts209.45_te226.77_fs7.33.npz	6	7.33	110.00
Queen__Radio_Ga_Ga.4_instr6_ts226.91_te244.23_fs7.33.npz	6	7.33	110.00
Queen__Radio_Ga_Ga.4_instr6_ts244.36_te261.68_fs7.33.npz	6	7.33	110.00
Queen__Radio_Ga_Ga.4_instr6_ts261.82_te279.13_fs7.33.npz	6	7.33	110.00
Queen__Radio_Ga_Ga.4_instr6_ts279.27_te296.59_fs7.33.npz	6	7.33	110.00
Queen__Radio_Ga_Ga.4_instr6_ts296.72_te314.04_fs7.33.npz	6	7.33	110.00
Queen__Radio_Ga_Ga.4_instr6_ts314.18_te331.50_fs7.33.npz	6	7.33	110.00
Queen__Radio_Ga_Ga.4_instr6_ts331.63_te348.95_fs7.33.npz	6	7.33	110.00
Queen__Radio_Ga_Ga.4_instr6_ts349.09_te366.41_fs7.33.npz	6	7.33	110.00
Queen__Radio_Ga_Ga.4_instr0_ts87.27_te104.59_fs7.33.npz	0	7.33	110.00
Queen__Radio_Ga_Ga.4_instr0_ts104.73_te122.04_fs7.33.npz	0	7.33	110.00
Queen__Radio_Ga_Ga.4_instr0_ts174.54_te191.86_fs7.33.npz	0	7.33	110.00
Queen__Radio_Ga_Ga.4_instr0_ts192.00_te209.32_fs7.33.npz	0	7.33	110.00
Queen__Radio_Ga_Ga.4_instr0_ts296.72_te314.04_fs7.33.npz	0	7.33	110.00
Queen__Radio_Ga_Ga.4_instr0_ts314.18_te331.50_fs7.33.npz	0	7.33	110.00
Queen__Radio_Ga_Ga.4_instr0_ts331.63_te348.95_fs7.33.npz	0	7.33	110.00
Queen__Radio_Ga_Ga.4_instr0_ts349.09_te366.41_fs7.33.npz	0	7.33	110.00
Queen__Radio_Ga_Ga.5_instr0_ts16.84_te33.55_fs7.60.npz	0	7.60	114.00
Queen__Radio_Ga_Ga.5_instr0_ts33.68_te50.39_fs7.60.npz	0	7.60	114.00
Queen__Radio_Ga_Ga.5_instr0_ts50.53_te67.24_fs7.60.npz	0	7.60	114.00
Queen__Radio_Ga_Ga.5_instr0_ts67.37_te84.08_fs7.60.npz	0	7.60	114.00
Queen__Radio_Ga_Ga.5_instr0_ts84.21_te100.92_fs7.60.npz	0	7.60	114.00
Queen__Radio_Ga_Ga.5_instr0_ts101.05_te117.76_fs7.60.npz	0	7.60	114.00
Queen__Radio_Ga_Ga.5_instr0_ts117.89_te134.60_fs7.60.npz	0	7.60	114.00
Queen__Radio_Ga_Ga.5_instr0_ts151.58_te168.29_fs7.60.npz	0	7.60	114.00
Queen__Radio_Ga_Ga.5_instr0_ts168.42_te185.13_fs7.60.npz	0	7.60	114.00
Queen__Radio_Ga_Ga.5_instr0_ts185.26_te201.97_fs7.60.npz	0	7.60	114.00
Queen__Radio_Ga_Ga.5_instr0_ts202.10_te218.81_fs7.60.npz	0	7.60	114.00
Queen__Radio_Ga_Ga.5_instr0_ts269.47_te286.18_fs7.60.npz	0	7.60	114.00
Queen__Radio_Ga_Ga.5_instr5_ts33.68_te50.39_fs7.60.npz	5	7.60	114.00
Queen__Radio_Ga_Ga.5_instr5_ts50.53_te67.24_fs7.60.npz	5	7.60	114.00
Queen__Radio_Ga_Ga.5_instr5_ts67.37_te84.08_fs7.60.npz	5	7.60	114.00
Queen__Radio_Ga_Ga.5_instr5_ts84.21_te100.92_fs7.60.npz	5	7.60	114.00
Queen__Radio_Ga_Ga.5_instr5_ts101.05_te117.76_fs7.60.npz	5	7.60	114.00
Queen__Radio_Ga_Ga.5_instr5_ts117.89_te134.60_fs7.60.npz	5	7.60	114.00
Queen__Radio_Ga_Ga.5_instr5_ts134.74_te151.45_fs7.60.npz	5	7.60	114.00
Queen__Radio_Ga_Ga.5_instr5_ts151.58_te168.29_fs7.60.npz	5	7.60	114.00
Queen__Radio_Ga_Ga.5_instr5_ts168.42_te185.13_fs7.60.npz	5	7.60	114.00
Queen__Radio_Ga_Ga.5_instr5_ts185.26_te201.97_fs7.60.npz	5	7.60	114.00
Queen__Radio_Ga_Ga.5_instr5_ts202.10_te218.81_fs7.60.npz	5	7.60	114.00
Queen__Radio_Ga_Ga.5_instr5_ts218.94_te235.66_fs7.60.npz	5	7.60	114.00
Queen__Radio_Ga_Ga.5_instr5_ts235.79_te252.50_fs7.60.npz	5	7.60	114.00
Queen__Radio_Ga_Ga.5_instr5_ts269.47_te286.18_fs7.60.npz	5	7.60	114.00
Queen__Radio_Ga_Ga.6_instr6_ts17.45_te34.77_fs7.33.npz	6	7.33	110.00
Queen__Radio_Ga_Ga.6_instr6_ts34.91_te52.23_fs7.33.npz	6	7.33	110.00
Queen__Radio_Ga_Ga.6_instr6_ts52.36_te69.68_fs7.33.npz	6	7.33	110.00
Queen__Radio_Ga_Ga.6_instr6_ts69.82_te87.14_fs7.33.npz	6	7.33	110.00
Queen__Radio_Ga_Ga.6_instr6_ts87.27_te104.59_fs7.33.npz	6	7.33	110.00
Queen__Radio_Ga_Ga.6_instr6_ts104.73_te122.05_fs7.33.npz	6	7.33	110.00
Queen__Radio_Ga_Ga.6_instr6_ts122.18_te139.50_fs7.33.npz	6	7.33	110.00
Queen__Radio_Ga_Ga.6_instr6_ts139.64_te156.95_fs7.33.npz	6	7.33	110.00
Queen__Radio_Ga_Ga.6_instr6_ts157.09_te174.41_fs7.33.npz	6	7.33	110.00
Queen__Radio_Ga_Ga.6_instr6_ts174.55_te191.86_fs7.33.npz	6	7.33	110.00
Queen__Radio_Ga_Ga.6_instr6_ts192.00_te209.32_fs7.33.npz	6	7.33	110.00
Queen__Radio_Ga_Ga.6_instr6_ts209.45_te226.77_fs7.33.npz	6	7.33	110.00
Queen__Radio_Ga_Ga.6_instr6_ts226.91_te244.23_fs7.33.npz	6	7.33	110.00
Queen__Radio_Ga_Ga.6_instr6_ts244.36_te261.68_fs7.33.npz	6	7.33	110.00
Queen__Radio_Ga_Ga.6_instr6_ts261.82_te279.14_fs7.33.npz	6	7.33	110.00
Queen__Radio_Ga_Ga.6_instr6_ts279.27_te296.59_fs7.33.npz	6	7.33	110.00
Queen__Radio_Ga_Ga.6_instr6_ts296.73_te314.05_fs7.33.npz	6	7.33	110.00
Queen__Radio_Ga_Ga.6_instr6_ts314.18_te331.50_fs7.33.npz	6	7.33	110.00
Queen__Radio_Ga_Ga.6_instr6_ts331.64_te348.95_fs7.33.npz	6	7.33	110.00
Queen__Radio_Ga_Ga.6_instr0_ts87.27_te104.59_fs7.33.npz	0	7.33	110.00
Queen__Radio_Ga_Ga.6_instr0_ts104.73_te122.05_fs7.33.npz	0	7.33	110.00
Queen__Radio_Ga_Ga.6_instr0_ts174.55_te191.86_fs7.33.npz	0	7.33	110.00
Queen__Radio_Ga_Ga.6_instr0_ts192.00_te209.32_fs7.33.npz	0	7.33	110.00
Queen__Radio_Ga_Ga.6_instr0_ts296.73_te314.05_fs7.33.npz	0	7.33	110.00
Queen__Radio_Ga_Ga.6_instr0_ts314.18_te331.50_fs7.33.npz	0	7.33	110.00
Queen__Radio_Ga_Ga.6_instr0_ts331.64_te348.95_fs7.33.npz	0	7.33	110.00
Queen__Radio_Ga_Ga.7_instr6_ts17.45_te34.77_fs7.33.npz	6	7.33	110.00
Queen__Radio_Ga_Ga.7_instr6_ts34.91_te52.23_fs7.33.npz	6	7.33	110.00
Queen__Radio_Ga_Ga.7_instr6_ts52.36_te69.68_fs7.33.npz	6	7.33	110.00
Queen__Radio_Ga_Ga.7_instr6_ts69.82_te87.14_fs7.33.npz	6	7.33	110.00
Queen__Radio_Ga_Ga.7_instr6_ts87.27_te104.59_fs7.33.npz	6	7.33	110.00
Queen__Radio_Ga_Ga.7_instr6_ts104.73_te122.04_fs7.33.npz	6	7.33	110.00
Queen__Radio_Ga_Ga.7_instr6_ts122.18_te139.50_fs7.33.npz	6	7.33	110.00
Queen__Radio_Ga_Ga.7_instr6_ts139.64_te156.95_fs7.33.npz	6	7.33	110.00
Queen__Radio_Ga_Ga.7_instr6_ts157.09_te174.41_fs7.33.npz	6	7.33	110.00
Queen__Radio_Ga_Ga.7_instr6_ts174.54_te191.86_fs7.33.npz	6	7.33	110.00
Queen__Radio_Ga_Ga.7_instr6_ts192.00_te209.32_fs7.33.npz	6	7.33	110.00
Queen__Radio_Ga_Ga.7_instr6_ts209.45_te226.77_fs7.33.npz	6	7.33	110.00
Queen__Radio_Ga_Ga.7_instr6_ts226.91_te244.23_fs7.33.npz	6	7.33	110.00
Queen__Radio_Ga_Ga.7_instr6_ts244.36_te261.68_fs7.33.npz	6	7.33	110.00
Queen__Radio_Ga_Ga.7_instr6_ts261.82_te279.13_fs7.33.npz	6	7.33	110.00
Queen__Radio_Ga_Ga.7_instr6_ts279.27_te296.59_fs7.33.npz	6	7.33	110.00
Queen__Radio_Ga_Ga.7_instr6_ts296.72_te314.04_fs7.33.npz	6	7.33	110.00
Queen__Radio_Ga_Ga.7_instr6_ts314.18_te331.50_fs7.33.npz	6	7.33	110.00
Queen__Radio_Ga_Ga.7_instr6_ts331.63_te348.95_fs7.33.npz	6	7.33	110.00
Queen__Radio_Ga_Ga.7_instr0_ts87.27_te104.59_fs7.33.npz	0	7.33	110.00
Queen__Radio_Ga_Ga.7_instr0_ts104.73_te122.04_fs7.33.npz	0	7.33	110.00
Queen__Radio_Ga_Ga.7_instr0_ts174.54_te191.86_fs7.33.npz	0	7.33	110.00
Queen__Radio_Ga_Ga.7_instr0_ts192.00_te209.32_fs7.33.npz	0	7.33	110.00
Queen__Radio_Ga_Ga.7_instr0_ts296.72_te314.04_fs7.33.npz	0	7.33	110.00
Queen__Radio_Ga_Ga.7_instr0_ts314.18_te331.50_fs7.33.npz	0	7.33	110.00
Queen__Radio_Ga_Ga.7_instr0_ts331.63_te348.95_fs7.33.npz	0	7.33	110.00
Queen__Radio_Ga_Ga.8_instr0_ts34.29_te51.29_fs7.47.npz	0	7.47	112.00
Queen__Radio_Ga_Ga.8_instr0_ts51.43_te68.44_fs7.47.npz	0	7.47	112.00
Queen__Radio_Ga_Ga.8_instr0_ts68.57_te85.58_fs7.47.npz	0	7.47	112.00
Queen__Radio_Ga_Ga.8_instr0_ts85.71_te102.72_fs7.47.npz	0	7.47	112.00
Queen__Radio_Ga_Ga.8_instr0_ts102.86_te119.87_fs7.47.npz	0	7.47	112.00
Queen__Radio_Ga_Ga.8_instr0_ts120.00_te137.01_fs7.47.npz	0	7.47	112.00
Queen__Radio_Ga_Ga.8_instr0_ts137.14_te154.15_fs7.47.npz	0	7.47	112.00
Queen__Radio_Ga_Ga.8_instr0_ts154.29_te171.29_fs7.47.npz	0	7.47	112.00
Queen__Radio_Ga_Ga.8_instr0_ts171.43_te188.44_fs7.47.npz	0	7.47	112.00
Queen__Radio_Ga_Ga.8_instr0_ts188.57_te205.58_fs7.47.npz	0	7.47	112.00
Queen__Radio_Ga_Ga.8_instr0_ts205.71_te222.72_fs7.47.npz	0	7.47	112.00
Queen__Radio_Ga_Ga.8_instr0_ts222.86_te239.87_fs7.47.npz	0	7.47	112.00
Queen__Radio_Ga_Ga.8_instr0_ts240.00_te257.01_fs7.47.npz	0	7.47	112.00
Queen__Radio_Ga_Ga.8_instr0_ts257.14_te274.15_fs7.47.npz	0	7.47	112.00
Queen__Radio_Ga_Ga.8_instr0_ts274.29_te291.29_fs7.47.npz	0	7.47	112.00
Queen__Radio_Ga_Ga.8_instr0_ts291.43_te308.44_fs7.47.npz	0	7.47	112.00
Queen__Radio_Ga_Ga.8_instr0_ts308.57_te325.58_fs7.47.npz	0	7.47	112.00
Queen__Radio_Ga_Ga_instr0_ts16.84_te33.55_fs7.60.npz	0	7.60	114.00
Queen__Radio_Ga_Ga_instr0_ts33.68_te50.39_fs7.60.npz	0	7.60	114.00
Queen__Radio_Ga_Ga_instr0_ts50.53_te67.24_fs7.60.npz	0	7.60	114.00
Queen__Radio_Ga_Ga_instr0_ts67.37_te84.08_fs7.60.npz	0	7.60	114.00
Queen__Radio_Ga_Ga_instr0_ts84.21_te100.92_fs7.60.npz	0	7.60	114.00
Queen__Radio_Ga_Ga_instr0_ts101.05_te117.76_fs7.60.npz	0	7.60	114.00
Queen__Radio_Ga_Ga_instr0_ts117.89_te134.60_fs7.60.npz	0	7.60	114.00
Queen__Radio_Ga_Ga_instr0_ts151.58_te168.29_fs7.60.npz	0	7.60	114.00
Queen__Radio_Ga_Ga_instr0_ts168.42_te185.13_fs7.60.npz	0	7.60	114.00
Queen__Radio_Ga_Ga_instr0_ts185.26_te201.97_fs7.60.npz	0	7.60	114.00
Queen__Radio_Ga_Ga_instr0_ts202.10_te218.81_fs7.60.npz	0	7.60	114.00
Queen__Radio_Ga_Ga_instr0_ts269.47_te286.18_fs7.60.npz	0	7.60	114.00
Queen__Radio_Ga_Ga_instr5_ts33.68_te50.39_fs7.60.npz	5	7.60	114.00
Queen__Radio_Ga_Ga_instr5_ts50.53_te67.24_fs7.60.npz	5	7.60	114.00
Queen__Radio_Ga_Ga_instr5_ts67.37_te84.08_fs7.60.npz	5	7.60	114.00
Queen__Radio_Ga_Ga_instr5_ts84.21_te100.92_fs7.60.npz	5	7.60	114.00
Queen__Radio_Ga_Ga_instr5_ts101.05_te117.76_fs7.60.npz	5	7.60	114.00
Queen__Radio_Ga_Ga_instr5_ts117.89_te134.60_fs7.60.npz	5	7.60	114.00
Queen__Radio_Ga_Ga_instr5_ts134.74_te151.45_fs7.60.npz	5	7.60	114.00
Queen__Radio_Ga_Ga_instr5_ts151.58_te168.29_fs7.60.npz	5	7.60	114.00
Queen__Radio_Ga_Ga_instr5_ts168.42_te185.13_fs7.60.npz	5	7.60	114.00
Queen__Radio_Ga_Ga_instr5_ts185.26_te201.97_fs7.60.npz	5	7.60	114.00
Queen__Radio_Ga_Ga_instr5_ts202.10_te218.81_fs7.60.npz	5	7.60	114.00
Queen__Radio_Ga_Ga_instr5_ts218.94_te235.66_fs7.60.npz	5	7.60	114.00
Queen__Radio_Ga_Ga_instr5_ts235.79_te252.50_fs7.60.npz	5	7.60	114.00
Queen__Radio_Ga_Ga_instr5_ts269.47_te286.18_fs7.60.npz	5	7.60	114.00
Queen__Rain_Must_Fall_instr0_ts0.00_te14.65_fs8.67.npz	0	8.67	130.00
Queen__Rain_Must_Fall_instr0_ts14.77_te29.42_fs8.67.npz	0	8.67	130.00
Queen__Rain_Must_Fall_instr0_ts29.54_te44.19_fs8.67.npz	0	8.67	130.00
Queen__Rain_Must_Fall_instr0_ts44.31_te58.96_fs8.67.npz	0	8.67	130.00
Queen__Rain_Must_Fall_instr0_ts59.08_te73.73_fs8.67.npz	0	8.67	130.00
Queen__Rain_Must_Fall_instr0_ts73.84_te88.50_fs8.67.npz	0	8.67	130.00
Queen__Rain_Must_Fall_instr0_ts88.61_te103.27_fs8.67.npz	0	8.67	130.00
Queen__Rain_Must_Fall_instr0_ts103.38_te118.04_fs8.67.npz	0	8.67	130.00
Queen__Rain_Must_Fall_instr0_ts118.15_te132.81_fs8.67.npz	0	8.67	130.00
Queen__Rain_Must_Fall_instr0_ts132.92_te147.57_fs8.67.npz	0	8.67	130.00
Queen__Rain_Must_Fall_instr0_ts147.69_te162.34_fs8.67.npz	0	8.67	130.00
Queen__Rain_Must_Fall_instr0_ts162.46_te177.11_fs8.67.npz	0	8.67	130.00
Queen__Rain_Must_Fall_instr0_ts177.23_te191.88_fs8.67.npz	0	8.67	130.00
Queen__Rain_Must_Fall_instr0_ts192.00_te206.65_fs8.67.npz	0	8.67	130.00
Queen__Rain_Must_Fall_instr0_ts206.77_te221.42_fs8.67.npz	0	8.67	130.00
Queen__Rain_Must_Fall_instr0_ts221.53_te236.19_fs8.67.npz	0	8.67	130.00
Queen__Rain_Must_Fall_instr0_ts236.30_te250.96_fs8.67.npz	0	8.67	130.00
Queen__Rain_Must_Fall_instr6_ts0.00_te14.65_fs8.67.npz	6	8.67	130.00
Queen__Rain_Must_Fall_instr6_ts14.77_te29.42_fs8.67.npz	6	8.67	130.00
Queen__Rain_Must_Fall_instr6_ts29.54_te44.19_fs8.67.npz	6	8.67	130.00
Queen__Rain_Must_Fall_instr6_ts44.31_te58.96_fs8.67.npz	6	8.67	130.00
Queen__Rain_Must_Fall_instr6_ts59.08_te73.73_fs8.67.npz	6	8.67	130.00
Queen__Rain_Must_Fall_instr6_ts73.84_te88.50_fs8.67.npz	6	8.67	130.00
Queen__Rain_Must_Fall_instr6_ts88.61_te103.27_fs8.67.npz	6	8.67	130.00
Queen__Rain_Must_Fall_instr6_ts103.38_te118.04_fs8.67.npz	6	8.67	130.00
Queen__Rain_Must_Fall_instr6_ts118.15_te132.81_fs8.67.npz	6	8.67	130.00
Queen__Rain_Must_Fall_instr6_ts132.92_te147.57_fs8.67.npz	6	8.67	130.00
Queen__Rain_Must_Fall_instr6_ts147.69_te162.34_fs8.67.npz	6	8.67	130.00
Queen__Rain_Must_Fall_instr6_ts162.46_te177.11_fs8.67.npz	6	8.67	130.00
Queen__Rain_Must_Fall_instr6_ts177.23_te191.88_fs8.67.npz	6	8.67	130.00
Queen__Rain_Must_Fall_instr6_ts192.00_te206.65_fs8.67.npz	6	8.67	130.00
Queen__Rain_Must_Fall_instr6_ts206.77_te221.42_fs8.67.npz	6	8.67	130.00
Queen__Rain_Must_Fall_instr6_ts221.53_te236.19_fs8.67.npz	6	8.67	130.00
Queen__Rain_Must_Fall_instr6_ts236.30_te250.96_fs8.67.npz	6	8.67	130.00
Queen__Save_Me.1_instr1_ts88.75_te111.98_fs5.47.npz	1	5.47	82.00
Queen__Save_Me.1_instr1_ts112.16_te135.39_fs5.47.npz	1	5.47	82.00
Queen__Save_Me.1_instr1_ts144.38_te167.90_fs5.40.npz	1	5.40	81.00
Queen__Save_Me.2_instr0_ts0.00_te23.23_fs5.47.npz	0	5.47	82.00
Queen__Save_Me.2_instr0_ts88.75_te111.98_fs5.47.npz	0	5.47	82.00
Queen__Save_Me.2_instr0_ts112.16_te135.39_fs5.47.npz	0	5.47	82.00
Queen__Save_Me.2_instr2_ts88.75_te111.98_fs5.47.npz	2	5.47	82.00
Queen__Save_Me.2_instr2_ts112.16_te135.39_fs5.47.npz	2	5.47	82.00
Queen__Save_Me.2_instr2_ts144.38_te167.90_fs5.40.npz	2	5.40	81.00
Queen__Save_Me.3_instr3_ts88.75_te111.98_fs5.47.npz	3	5.47	82.00
Queen__Save_Me.3_instr3_ts112.16_te135.39_fs5.47.npz	3	5.47	82.00
Queen__Save_Me_instr1_ts0.00_te23.23_fs5.47.npz	1	5.47	82.00
Queen__Save_Me_instr1_ts88.75_te111.98_fs5.47.npz	1	5.47	82.00
Queen__Save_Me_instr1_ts112.16_te135.39_fs5.47.npz	1	5.47	82.00
Queen__Under_Pressure.1_instr1_ts0.00_te16.86_fs7.53.npz	1	7.53	113.00
Queen__Under_Pressure.1_instr1_ts16.99_te33.85_fs7.53.npz	1	7.53	113.00
Queen__Under_Pressure.1_instr1_ts33.98_te50.84_fs7.53.npz	1	7.53	113.00
Queen__Under_Pressure.1_instr1_ts50.97_te67.83_fs7.53.npz	1	7.53	113.00
Queen__Under_Pressure.1_instr1_ts67.96_te84.82_fs7.53.npz	1	7.53	113.00
Queen__Under_Pressure.1_instr1_ts84.96_te101.81_fs7.53.npz	1	7.53	113.00
Queen__Under_Pressure.1_instr1_ts101.95_te118.81_fs7.53.npz	1	7.53	113.00
Queen__Under_Pressure.1_instr1_ts118.94_te135.80_fs7.53.npz	1	7.53	113.00
Queen__Under_Pressure.1_instr1_ts203.89_te220.75_fs7.53.npz	1	7.53	113.00
Queen__Under_Pressure.1_instr1_ts220.88_te237.74_fs7.53.npz	1	7.53	113.00
Queen__Under_Pressure.1_instr0_ts118.94_te135.80_fs7.53.npz	0	7.53	113.00
Queen__Under_Pressure.1_instr0_ts135.93_te152.79_fs7.53.npz	0	7.53	113.00
Queen__Under_Pressure.1_instr0_ts152.92_te169.78_fs7.53.npz	0	7.53	113.00
Queen__Under_Pressure.1_instr0_ts169.91_te186.77_fs7.53.npz	0	7.53	113.00
Queen__Under_Pressure.1_instr0_ts186.90_te203.76_fs7.53.npz	0	7.53	113.00
Queen__Under_Pressure.1_instr0_ts203.89_te220.75_fs7.53.npz	0	7.53	113.00
Queen__Under_Pressure.2_instr3_ts0.00_te16.86_fs7.53.npz	3	7.53	113.00
Queen__Under_Pressure.2_instr3_ts16.99_te33.85_fs7.53.npz	3	7.53	113.00
Queen__Under_Pressure.2_instr3_ts33.98_te50.84_fs7.53.npz	3	7.53	113.00
Queen__Under_Pressure.2_instr3_ts50.97_te67.83_fs7.53.npz	3	7.53	113.00
Queen__Under_Pressure.2_instr3_ts67.96_te84.82_fs7.53.npz	3	7.53	113.00
Queen__Under_Pressure.2_instr3_ts84.96_te101.81_fs7.53.npz	3	7.53	113.00
Queen__Under_Pressure.2_instr3_ts101.95_te118.81_fs7.53.npz	3	7.53	113.00
Queen__Under_Pressure.2_instr3_ts118.94_te135.80_fs7.53.npz	3	7.53	113.00
Queen__Under_Pressure.2_instr3_ts135.93_te152.79_fs7.53.npz	3	7.53	113.00
Queen__Under_Pressure.2_instr3_ts152.92_te169.78_fs7.53.npz	3	7.53	113.00
Queen__Under_Pressure.2_instr3_ts169.91_te186.77_fs7.53.npz	3	7.53	113.00
Queen__Under_Pressure.2_instr3_ts186.90_te203.76_fs7.53.npz	3	7.53	113.00
Queen__Under_Pressure.2_instr3_ts203.89_te220.75_fs7.53.npz	3	7.53	113.00
Queen__Under_Pressure.2_instr3_ts220.88_te237.74_fs7.53.npz	3	7.53	113.00
Queen__Under_Pressure.3_instr3_ts0.00_te16.86_fs7.53.npz	3	7.53	113.00
Queen__Under_Pressure.3_instr3_ts16.99_te33.85_fs7.53.npz	3	7.53	113.00
Queen__Under_Pressure.3_instr3_ts33.98_te50.84_fs7.53.npz	3	7.53	113.00
Queen__Under_Pressure.3_instr3_ts50.97_te67.83_fs7.53.npz	3	7.53	113.00
Queen__Under_Pressure.3_instr3_ts67.96_te84.82_fs7.53.npz	3	7.53	113.00
Queen__Under_Pressure.3_instr3_ts84.96_te101.81_fs7.53.npz	3	7.53	113.00
Queen__Under_Pressure.3_instr3_ts101.95_te118.81_fs7.53.npz	3	7.53	113.00
Queen__Under_Pressure.3_instr3_ts118.94_te135.80_fs7.53.npz	3	7.53	113.00
Queen__Under_Pressure.3_instr3_ts135.93_te152.79_fs7.53.npz	3	7.53	113.00
Queen__Under_Pressure.3_instr3_ts152.92_te169.78_fs7.53.npz	3	7.53	113.00
Queen__Under_Pressure.3_instr3_ts169.91_te186.77_fs7.53.npz	3	7.53	113.00
Queen__Under_Pressure.3_instr3_ts186.90_te203.76_fs7.53.npz	3	7.53	113.00
Queen__Under_Pressure.3_instr3_ts203.89_te220.75_fs7.53.npz	3	7.53	113.00
Queen__Under_Pressure.3_instr3_ts220.88_te237.74_fs7.53.npz	3	7.53	113.00
Queen__Under_Pressure.4_instr1_ts0.00_te16.86_fs7.53.npz	1	7.53	113.00
Queen__Under_Pressure.4_instr1_ts16.99_te33.85_fs7.53.npz	1	7.53	113.00
Queen__Under_Pressure.4_instr1_ts33.98_te50.84_fs7.53.npz	1	7.53	113.00
Queen__Under_Pressure.4_instr1_ts50.97_te67.83_fs7.53.npz	1	7.53	113.00
Queen__Under_Pressure.4_instr1_ts67.96_te84.82_fs7.53.npz	1	7.53	113.00
Queen__Under_Pressure.4_instr1_ts84.96_te101.81_fs7.53.npz	1	7.53	113.00
Queen__Under_Pressure.4_instr1_ts101.95_te118.81_fs7.53.npz	1	7.53	113.00
Queen__Under_Pressure.4_instr1_ts118.94_te135.80_fs7.53.npz	1	7.53	113.00
Queen__Under_Pressure.4_instr1_ts203.89_te220.75_fs7.53.npz	1	7.53	113.00
Queen__Under_Pressure.4_instr0_ts118.94_te135.80_fs7.53.npz	0	7.53	113.00
Queen__Under_Pressure.4_instr0_ts135.93_te152.79_fs7.53.npz	0	7.53	113.00
Queen__Under_Pressure.4_instr0_ts152.92_te169.78_fs7.53.npz	0	7.53	113.00
Queen__Under_Pressure.4_instr0_ts169.91_te186.77_fs7.53.npz	0	7.53	113.00
Queen__Under_Pressure.4_instr0_ts186.90_te203.76_fs7.53.npz	0	7.53	113.00
Queen__Under_Pressure.4_instr0_ts203.89_te220.75_fs7.53.npz	0	7.53	113.00
Queen__Under_Pressure.5_instr3_ts0.00_te16.86_fs7.53.npz	3	7.53	113.00
Queen__Under_Pressure.5_instr3_ts16.99_te33.85_fs7.53.npz	3	7.53	113.00
Queen__Under_Pressure.5_instr3_ts33.98_te50.84_fs7.53.npz	3	7.53	113.00
Queen__Under_Pressure.5_instr3_ts50.97_te67.83_fs7.53.npz	3	7.53	113.00
Queen__Under_Pressure.5_instr3_ts67.96_te84.82_fs7.53.npz	3	7.53	113.00
Queen__Under_Pressure.5_instr3_ts84.96_te101.81_fs7.53.npz	3	7.53	113.00
Queen__Under_Pressure.5_instr3_ts101.95_te118.81_fs7.53.npz	3	7.53	113.00
Queen__Under_Pressure.5_instr3_ts118.94_te135.80_fs7.53.npz	3	7.53	113.00
Queen__Under_Pressure.5_instr3_ts135.93_te152.79_fs7.53.npz	3	7.53	113.00
Queen__Under_Pressure.5_instr3_ts152.92_te169.78_fs7.53.npz	3	7.53	113.00
Queen__Under_Pressure.5_instr3_ts169.91_te186.77_fs7.53.npz	3	7.53	113.00
Queen__Under_Pressure.5_instr3_ts186.90_te203.76_fs7.53.npz	3	7.53	113.00
Queen__Under_Pressure.5_instr3_ts203.89_te220.75_fs7.53.npz	3	7.53	113.00
Queen__Under_Pressure.5_instr3_ts220.88_te237.74_fs7.53.npz	3	7.53	113.00
Queen__Under_Pressure.6_instr1_ts0.00_te16.86_fs7.53.npz	1	7.53	113.00
Queen__Under_Pressure.6_instr1_ts16.99_te33.85_fs7.53.npz	1	7.53	113.00
Queen__Under_Pressure.6_instr1_ts33.98_te50.84_fs7.53.npz	1	7.53	113.00
Queen__Under_Pressure.6_instr1_ts50.97_te67.83_fs7.53.npz	1	7.53	113.00
Queen__Under_Pressure.6_instr1_ts67.96_te84.82_fs7.53.npz	1	7.53	113.00
Queen__Under_Pressure.6_instr1_ts84.96_te101.81_fs7.53.npz	1	7.53	113.00
Queen__Under_Pressure.6_instr1_ts101.95_te118.81_fs7.53.npz	1	7.53	113.00
Queen__Under_Pressure.6_instr1_ts118.94_te135.80_fs7.53.npz	1	7.53	113.00
Queen__Under_Pressure.6_instr1_ts203.89_te220.75_fs7.53.npz	1	7.53	113.00
Queen__Under_Pressure.6_instr1_ts220.88_te237.74_fs7.53.npz	1	7.53	113.00
Queen__Under_Pressure.6_instr0_ts118.94_te135.80_fs7.53.npz	0	7.53	113.00
Queen__Under_Pressure.6_instr0_ts135.93_te152.79_fs7.53.npz	0	7.53	113.00
Queen__Under_Pressure.6_instr0_ts152.92_te169.78_fs7.53.npz	0	7.53	113.00
Queen__Under_Pressure.6_instr0_ts169.91_te186.77_fs7.53.npz	0	7.53	113.00
Queen__Under_Pressure.6_instr0_ts186.90_te203.76_fs7.53.npz	0	7.53	113.00
Queen__Under_Pressure.6_instr0_ts203.89_te220.75_fs7.53.npz	0	7.53	113.00
Queen__Under_Pressure.7_instr0_ts1.20_te17.91_fs7.60.npz	0	7.60	114.00
Queen__Under_Pressure.7_instr0_ts18.04_te34.75_fs7.60.npz	0	7.60	114.00
Queen__Under_Pressure.7_instr0_ts34.88_te51.59_fs7.60.npz	0	7.60	114.00
